"work","type","celex","date"
"http://publications.europa.eu/resource/cellar/06778c16-1aed-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0072",2019-01-17
"http://publications.europa.eu/resource/cellar/ab233de1-2b67-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0231",2019-02-07
"http://publications.europa.eu/resource/cellar/cd833627-40b4-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1627R(01)",2019-03-07
"http://publications.europa.eu/resource/cellar/c2876a60-494b-11e9-a8ed-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0423",2019-03-13
"http://publications.europa.eu/resource/cellar/0e212063-4c74-11e9-a8ed-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0464",2019-03-21
"http://publications.europa.eu/resource/cellar/342a85d5-4c74-11e9-a8ed-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0465",2019-03-21
"http://publications.europa.eu/resource/cellar/1901a5c3-5c2e-11e9-9c52-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0574",2019-04-04
"http://publications.europa.eu/resource/cellar/07dd42d5-5c2f-11e9-9c52-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0575",2019-04-04
"http://publications.europa.eu/resource/cellar/2af73772-72f1-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0716",2019-04-30
"http://publications.europa.eu/resource/cellar/fe21305a-7df8-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0838",2019-02-20
"http://publications.europa.eu/resource/cellar/05a8df7f-7dfa-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0843",2019-05-23
"http://publications.europa.eu/resource/cellar/a4d26b15-882d-11e9-9369-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0921",2019-06-03
"http://publications.europa.eu/resource/cellar/e0329d17-882d-11e9-9369-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0922",2019-06-03
"http://publications.europa.eu/resource/cellar/54419cbb-882e-11e9-9369-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0924",2019-06-03
"http://publications.europa.eu/resource/cellar/866b41ad-882e-11e9-9369-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0925",2019-06-03
"http://publications.europa.eu/resource/cellar/bb527ffe-882e-11e9-9369-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0926",2019-06-03
"http://publications.europa.eu/resource/cellar/0877cc4f-882f-11e9-9369-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0927",2019-06-03
"http://publications.europa.eu/resource/cellar/400bdb20-882f-11e9-9369-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0928",2019-06-03
"http://publications.europa.eu/resource/cellar/78d6bc41-882f-11e9-9369-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0929",2019-06-05
"http://publications.europa.eu/resource/cellar/1d349823-9d63-11e9-9d01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R1129",2019-07-02
"http://publications.europa.eu/resource/cellar/79e366a5-9d63-11e9-9d01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R1130",2019-07-02
"http://publications.europa.eu/resource/cellar/c45fbd9a-9d64-11e9-9d01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R1132",2019-07-02
"http://publications.europa.eu/resource/cellar/df090ada-ecef-11e7-9749-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R2468",2017-12-20
"http://publications.europa.eu/resource/cellar/084e887b-ecf0-11e7-9749-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R2469",2017-12-20
"http://publications.europa.eu/resource/cellar/303c3e4c-ecf0-11e7-9749-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R2470",2017-12-20
"http://publications.europa.eu/resource/cellar/5737089d-ecf0-11e7-9749-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R2330R(01)",2017-12-30
"http://publications.europa.eu/resource/cellar/11df8db7-06e9-11e8-b8f5-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0155",2018-01-31
"http://publications.europa.eu/resource/cellar/2784a6c2-370c-11e8-b5fe-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0521",2018-03-28
"http://publications.europa.eu/resource/cellar/ef6dd99c-8b23-11e8-8a53-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1017",2018-07-18
"http://publications.europa.eu/resource/cellar/6f3eafa6-8b25-11e8-8a53-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1018",2018-07-18
"http://publications.europa.eu/resource/cellar/b7b2990a-9126-11e8-8bc1-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1061",2018-07-26
"http://publications.europa.eu/resource/cellar/7744e8f0-955a-11e8-8bc1-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1090",2018-07-31
"http://publications.europa.eu/resource/cellar/d9b1b034-bca0-11e8-99ee-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0553R(01)",2018-09-20
"http://publications.europa.eu/resource/cellar/02feeccc-d2a8-11e8-9424-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1558",2018-10-17
"http://publications.europa.eu/resource/cellar/24a09017-d365-11e8-9424-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1568",2018-10-18
"http://publications.europa.eu/resource/cellar/fad3ebaf-d365-11e8-9424-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1569",2018-10-18
"http://publications.europa.eu/resource/cellar/8f2b3b63-d366-11e8-9424-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1570",2018-10-18
"http://publications.europa.eu/resource/cellar/4cdcc936-d367-11e8-9424-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1564",2018-10-17
"http://publications.europa.eu/resource/cellar/933f6ea7-d367-11e8-9424-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1571",2018-10-18
"http://publications.europa.eu/resource/cellar/d0a32608-f3a0-11e8-9982-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1795R(01)",2018-11-29
"http://publications.europa.eu/resource/cellar/ec15d22b-f3a0-11e8-9982-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1863",2018-11-28
"http://publications.europa.eu/resource/cellar/0892e96c-f3a1-11e8-9982-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1864",2018-11-28
"http://publications.europa.eu/resource/cellar/25ccc0fd-f3a1-11e8-9982-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1866",2018-11-28
"http://publications.europa.eu/resource/cellar/418cc9ce-f3a1-11e8-9982-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1865",2018-11-28
"http://publications.europa.eu/resource/cellar/3995022d-f793-11e8-9982-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1882",2018-12-03
"http://publications.europa.eu/resource/cellar/9b52ad10-f793-11e8-9982-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1883",2018-12-03
"http://publications.europa.eu/resource/cellar/6dbd2294-fc68-11e8-a96d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1929",2018-12-10
"http://publications.europa.eu/resource/cellar/1817209f-139e-11e9-81b4-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1146R(01)",2019-01-09
"http://publications.europa.eu/resource/cellar/973257b3-139e-11e9-81b4-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0024",2019-01-08
"http://publications.europa.eu/resource/cellar/f44adbf0-17ca-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1254R(01)",2019-01-14
"http://publications.europa.eu/resource/cellar/feedca41-17ca-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0051",2019-01-11
"http://publications.europa.eu/resource/cellar/088805bb-17cc-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0049",2019-01-04
"http://publications.europa.eu/resource/cellar/aecdc2d4-207a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0110",2019-01-24
"http://publications.europa.eu/resource/cellar/0b069e08-207b-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0108",2019-01-24
"http://publications.europa.eu/resource/cellar/f415bcb4-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0123",2019-01-24
"http://publications.europa.eu/resource/cellar/f1ad84fc-2b66-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0228",2019-02-07
"http://publications.europa.eu/resource/cellar/5ff554bf-2b67-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0230",2019-02-07
"http://publications.europa.eu/resource/cellar/8bc05ce3-30ee-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0262",2019-02-14
"http://publications.europa.eu/resource/cellar/40ab8da6-46f4-11e9-a8ed-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0408",2019-03-14
"http://publications.europa.eu/resource/cellar/93bb7058-46f4-11e9-a8ed-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0409",2019-03-14
"http://publications.europa.eu/resource/cellar/d5f6651a-46f4-11e9-a8ed-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0410",2018-11-29
"http://publications.europa.eu/resource/cellar/a5e6d11f-46f5-11e9-a8ed-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0413",2019-03-14
"http://publications.europa.eu/resource/cellar/f149f7aa-4c72-11e9-a8ed-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0459",2019-03-21
"http://publications.europa.eu/resource/cellar/68f6b8f1-5513-11e9-a8ed-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0537",2019-03-28
"http://publications.europa.eu/resource/cellar/b5cdefe9-5514-11e9-a8ed-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R1185R(07)",2019-04-02
"http://publications.europa.eu/resource/cellar/bc03990a-5514-11e9-a8ed-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1851R(01)",2019-04-02
"http://publications.europa.eu/resource/cellar/87e87482-786c-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0627",2019-03-15
"http://publications.europa.eu/resource/cellar/ae07b87b-9ca1-11e9-9d01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R1126",2019-06-25
"http://publications.europa.eu/resource/cellar/c502912c-9e51-11e9-9d01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R1138",2019-07-03
"http://publications.europa.eu/resource/cellar/4c0f5cb0-a3a4-11e9-9d01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R1177",2019-07-10
"http://publications.europa.eu/resource/cellar/bc4c4b4a-b4f3-11e9-9d01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R1294",2019-08-01
"http://publications.europa.eu/resource/cellar/8b4e74e7-eb26-11e9-9c4e-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R1690",2019-10-09
"http://publications.europa.eu/resource/cellar/03b58eac-eb28-11e9-9c4e-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R1693",2019-10-09
"http://publications.europa.eu/resource/cellar/cbcebc25-eb94-11e7-9749-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R2447",2017-12-20
"http://publications.europa.eu/resource/cellar/46a9ebc0-026a-11e8-b8f5-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0128",2018-01-25
"http://publications.europa.eu/resource/cellar/597a4684-3278-11e8-b5fe-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0502",2018-02-28
"http://publications.europa.eu/resource/cellar/506c5b06-46c5-11e8-be1d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R0652R(01)",2018-04-23
"http://publications.europa.eu/resource/cellar/d8f2c3bd-46c5-11e8-be1d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0286R(01)",2018-04-23
"http://publications.europa.eu/resource/cellar/cc84e402-46c6-11e8-be1d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0614",2018-04-20
"http://publications.europa.eu/resource/cellar/b6aafd01-478d-11e8-be1d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0626",2018-03-05
"http://publications.europa.eu/resource/cellar/5ac5f43d-4856-11e8-be1d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0633",2018-04-24
"http://publications.europa.eu/resource/cellar/73d94534-4920-11e8-be1d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0640",2018-04-25
"http://publications.europa.eu/resource/cellar/eb3b8d3e-49ef-11e8-be1d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0648",2018-04-26
"http://publications.europa.eu/resource/cellar/ee6f9d22-4c40-11e8-be1d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R1395R(01)",2018-04-30
"http://publications.europa.eu/resource/cellar/f1fbd123-4c40-11e8-be1d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R2189R(01)",2018-04-30
"http://publications.europa.eu/resource/cellar/5490a228-4c41-11e8-be1d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0659",2018-04-12
"http://publications.europa.eu/resource/cellar/b2ab35ab-4c41-11e8-be1d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0660",2018-04-26
"http://publications.europa.eu/resource/cellar/878f1d5b-4e9f-11e8-be1d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0670",2018-04-30
"http://publications.europa.eu/resource/cellar/5f52a47c-4f66-11e8-be1d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0679",2018-05-03
"http://publications.europa.eu/resource/cellar/9fa5e375-5245-11e8-be1d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0692",2018-05-07
"http://publications.europa.eu/resource/cellar/d1bc277b-5245-11e8-be1d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0163R(01)",2018-05-08
"http://publications.europa.eu/resource/cellar/f7d396af-5245-11e8-be1d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0689",2018-05-07
